AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
2,0,0,2,0,2,0.616289338575794,1.0,1,0.0,1.0,10238.0,11000.0,0,1.0,0,1,0
0,0,1,0,0,3,0.535783870330221,1.0,0,1.0,0.0,10238.0,12000.0,0,0.0,0,0,0
0,1,0,0,0,3,0.489294460883092,0.0,1,1.0,0.0,10238.0,17000.0,0,0.0,0,0,1
2,1,0,1,0,0,0.621809345029532,1.0,1,1.0,1.0,10238.0,11000.0,0,1.0,0,0,0
2,1,0,2,2,0,0.330887247220658,1.0,1,1.0,0.0,32765.0,11000.0,0,12.0,0,2,0
0,1,0,0,2,3,0.457898065471178,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
3,0,0,1,2,2,0.645586127919065,1.0,0,1.0,1.0,10238.0,11000.0,0,2.0,0,1,0
1,1,0,1,2,0,0.569196756951412,0.0,1,1.0,1.0,10238.0,13000.0,0,1.0,1,0,1
2,1,0,2,1,0,0.473999983920113,1.0,1,1.0,1.0,32765.0,9000.0,0,4.0,1,0,1
2,1,0,2,2,2,0.342602022794766,1.0,1,0.0,1.0,10238.0,12000.0,0,3.0,0,1,0
0,0,0,0,0,1,0.449398879042435,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.367127679419884,0.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,1,0,2,0,0,0.520280089270996,1.0,1,1.0,1.0,32765.0,10000.0,0,6.0,0,0,0
0,0,0,0,1,3,0.397483241988663,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.3499147461715375,0.0,1,0.0,0.0,21217.0,14000.0,0,0.0,0,0,1
1,1,0,1,2,3,0.368035140056772,0.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,0,2,2,0.616289338575794,1.0,1,0.0,0.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,1,0,2,0.574999453545286,0.0,1,0.0,1.0,10238.0,11000.0,1,1.0,1,1,1
3,1,0,1,0,2,0.685579379505078,1.0,0,1.0,1.0,32765.0,7000.0,0,2.0,0,5,0
0,0,0,0,1,1,0.3499147461715375,0.0,1,0.0,0.0,32765.0,11000.0,0,0.0,0,0,1
1,0,0,1,0,1,0.44798153919015,0.0,1,0.0,1.0,10238.0,11000.0,0,2.0,1,1,1
2,1,1,0,0,0,0.496348566024565,1.0,1,1.0,1.0,32765.0,9000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.400584907866015,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,0,0,2,0,3,0.417585909625333,0.0,1,0.0,0.0,10238.0,17000.0,0,1.0,0,1,0
0,1,0,0,0,3,0.532532391964807,0.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
2,0,0,2,0,2,0.626791818442115,1.0,0,0.0,0.0,10238.0,18000.0,0,1.0,0,0,0
0,0,1,0,0,3,0.595220061373939,1.0,1,0.0,0.0,32765.0,14000.0,1,0.0,0,0,1
3,0,1,1,0,2,0.759463639990483,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
0,1,1,0,1,3,0.40311259960877,0.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,1
1,0,0,1,1,1,0.537516131170611,0.0,1,0.0,1.0,10238.0,11000.0,0,1.0,0,0,0
2,1,0,2,2,2,0.598214133012461,1.0,0,0.0,1.0,32765.0,12000.0,0,7.0,2,1,0
2,1,0,1,0,0,0.58481867391589,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,1,2,0
1,0,0,1,0,1,0.393254528581685,0.0,0,1.0,0.0,10238.0,12000.0,0,1.0,0,1,0
1,1,0,1,0,1,0.313231964177603,1.0,0,0.0,1.0,10238.0,15000.0,0,1.0,0,1,0
2,1,0,1,2,2,0.624085098297125,0.0,0,1.0,0.0,10238.0,12000.0,0,0.0,0,0,0
0,1,1,0,1,1,0.27025245971024,0.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
1,1,0,0,0,0,0.526753155719244,1.0,1,0.0,0.0,32765.0,11000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.267876780316477,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,0,0,2,2,2,0.549167816304186,1.0,1,1.0,1.0,10238.0,13000.0,0,2.0,1,4,0
2,1,0,1,0,0,0.360689648668727,0.0,0,1.0,1.0,10238.0,10000.0,0,1.0,0,1,0
1,0,0,1,0,0,0.465368336189046,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,2,1
0,0,0,0,0,3,0.411330821094753,1.0,1,1.0,1.0,32765.0,9000.0,0,0.0,0,0,1
2,0,0,0,2,2,0.6621457887543,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,0
1,1,0,0,0,1,0.121826084294821,0.0,1,1.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,0,1,3,0.159799757728959,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
3,0,0,2,2,2,0.537064357983214,0.0,1,1.0,1.0,10238.0,14000.0,0,0.0,0,1,0
2,1,0,1,2,2,0.64809059751917,1.0,1,0.0,1.0,32765.0,8000.0,0,1.0,0,2,0
0,0,1,0,1,3,0.445767886281997,0.0,1,0.0,0.0,32765.0,15000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.267552947761664,0.0,1,1.0,1.0,10238.0,16000.0,0,0.0,0,0,1
1,0,0,0,0,2,0.685035950524425,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,1,2,0,0.606351932720059,0.0,0,0.0,0.0,10238.0,14000.0,0,1.0,0,2,0
3,1,0,3,2,2,0.569522638373132,0.0,1,1.0,1.0,10238.0,8000.0,0,5.0,0,8,0
1,1,0,1,2,0,0.413347349187669,0.0,1,1.0,1.0,32765.0,6000.0,0,4.0,0,0,1
1,0,0,1,0,1,0.364184784729792,0.0,1,0.0,1.0,10238.0,13000.0,0,2.0,0,1,1
2,0,0,2,1,3,0.458547386737715,0.0,0,0.0,1.0,10238.0,14000.0,0,1.0,0,0,0
3,0,1,1,1,3,0.406940341469537,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,0
2,1,0,2,1,1,0.376940288184825,0.0,1,0.0,1.0,92101.0,11000.0,0,2.0,0,1,1
1,1,0,1,2,0,0.39518457319893,1.0,1,0.0,1.0,32765.0,7000.0,0,0.0,2,2,0
0,1,1,0,2,3,0.431011869256408,0.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.348441608015944,1.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,1
2,1,1,1,0,0,0.526753155719244,1.0,0,1.0,1.0,92101.0,13000.0,0,1.0,0,1,1
2,0,0,0,2,2,0.557652276750082,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
2,0,0,0,2,2,0.690148098433458,1.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,0
0,0,0,0,1,1,0.49348235309041,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.300987683455601,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,2,0.662197081523761,1.0,0,0.0,0.0,10238.0,12000.0,0,0.0,0,0,0
1,0,0,1,2,2,0.567914419416925,1.0,0,1.0,0.0,10238.0,12000.0,0,1.0,0,1,0
2,0,0,0,2,2,0.757346720372543,1.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,0
2,0,0,1,2,2,0.665000400567656,1.0,0,0.0,1.0,10238.0,14000.0,0,0.0,0,0,0
0,0,1,0,0,3,0.518440764192124,0.0,1,1.0,0.0,10238.0,16000.0,0,0.0,0,0,1
2,0,0,2,2,2,0.616289338575794,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,0
1,1,0,1,1,1,0.3499147461715375,0.0,1,0.0,1.0,10238.0,14000.0,0,2.0,0,0,1
1,1,0,1,0,0,0.459695213128105,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,0
0,1,0,0,1,3,0.413682294729766,0.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,0,1,2,2,2,0.616289338575794,1.0,1,0.0,1.0,10238.0,15000.0,0,0.0,1,1,0
1,0,1,1,0,0,0.552740866505641,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,3,1
3,0,0,3,0,0,0.424879843647902,1.0,0,1.0,1.0,10238.0,10000.0,0,2.0,0,2,0
1,1,0,0,2,2,0.612722919272276,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,0,1,1,1,3,0.431242179025551,1.0,1,0.0,1.0,10238.0,9000.0,0,2.0,0,0,0
0,1,0,0,0,1,0.3499147461715375,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.601877040810975,1.0,1,1.0,1.0,10238.0,12000.0,0,4.0,0,0,0
1,1,0,0,2,2,0.484888668243593,0.0,1,1.0,1.0,10238.0,14000.0,0,0.0,0,0,1
1,1,0,0,1,0,0.417634288834272,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
2,1,0,2,2,2,0.709642441347664,1.0,0,0.0,1.0,10238.0,11000.0,0,0.0,0,5,0
3,0,0,2,2,2,0.51725783962284,1.0,1,1.0,1.0,10238.0,13000.0,0,1.0,0,0,0
3,1,0,3,2,2,0.497724120160558,1.0,0,1.0,1.0,10238.0,9000.0,0,1.0,1,4,0
3,1,0,3,0,2,0.547795098675486,1.0,0,1.0,1.0,32765.0,8000.0,0,10.0,2,2,0
1,0,0,1,0,2,0.59572868840935,1.0,0,0.0,0.0,10238.0,17000.0,0,0.0,0,0,0
1,1,0,1,2,0,0.304644661341689,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,1,2,0
1,0,0,1,2,2,0.522397513434189,1.0,1,1.0,1.0,10238.0,8000.0,0,3.0,0,0,0
1,1,0,1,1,1,0.225601778894947,0.0,1,0.0,1.0,10238.0,9000.0,0,5.0,1,2,1
1,0,0,0,0,3,0.472675173693256,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.63375666300027,0.0,0,1.0,1.0,10238.0,10000.0,0,0.0,0,6,0
0,1,1,0,1,1,0.267993176420708,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.46103937167959,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,0
3,0,0,3,0,2,0.684490531543737,1.0,0,0.0,1.0,10238.0,9000.0,0,5.0,0,3,0
2,0,0,2,2,2,0.638014853987489,1.0,1,1.0,1.0,92101.0,11000.0,0,3.0,0,1,0
0,1,0,0,1,1,0.465721429980177,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,1,1,0,0.528128800892888,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,1,0
2,0,0,2,2,2,0.703133823300658,1.0,0,1.0,1.0,32765.0,11000.0,0,1.0,0,0,0
2,1,0,1,2,2,0.558915157303293,0.0,0,1.0,1.0,10238.0,12000.0,0,5.0,0,2,0
0,1,0,0,1,1,0.323202461381544,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.566676916661583,1.0,1,1.0,1.0,10238.0,9000.0,0,5.0,1,1,0
2,1,0,0,2,0,0.58634486106489,1.0,1,1.0,1.0,10238.0,8000.0,1,0.0,0,0,1
2,0,1,2,0,2,0.717393008407517,1.0,1,1.0,1.0,10238.0,15000.0,0,1.0,0,2,0
3,1,0,0,2,2,0.585485905793449,0.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,1,1,0,0.49770889996683,1.0,1,1.0,1.0,32765.0,11000.0,1,2.0,1,0,1
0,1,1,0,0,3,0.498714666698532,0.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
1,0,1,0,1,0,0.526753155719244,0.0,1,1.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,0,0,2,0,2,0.548861892237386,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
2,1,0,2,0,2,0.537064952831246,1.0,1,1.0,1.0,10238.0,8000.0,0,3.0,1,1,0
1,0,0,0,0,2,0.693035223632681,1.0,1,1.0,1.0,92101.0,12000.0,0,0.0,0,0,1
1,1,0,0,2,2,0.507324135620707,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,0
2,1,0,0,2,0,0.291150870120955,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
1,0,0,1,2,2,0.616289338575794,1.0,1,0.0,0.0,32765.0,15000.0,0,0.0,1,1,1
0,0,1,0,1,3,0.336379283447597,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,0
1,1,0,0,0,0,0.484065605004858,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,1
2,0,0,0,1,0,0.554922853383585,0.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,0,0,0,2,3,0.398141001983088,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.31032933093758,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
1,1,0,1,1,1,0.390562996318312,0.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,1,1
2,0,0,0,2,2,0.610677986625963,1.0,0,1.0,0.0,10238.0,10000.0,0,0.0,0,0,0
1,0,0,1,1,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.275527201960371,0.0,1,1.0,1.0,10238.0,10000.0,0,2.0,1,4,1
1,0,0,0,0,3,0.329257232491775,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.344342786998263,1.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.371059332043078,0.0,1,1.0,0.0,10238.0,11000.0,0,0.0,0,0,1
3,0,0,3,1,0,0.502945179070456,0.0,0,1.0,1.0,10238.0,12000.0,0,4.0,0,3,0
3,0,0,2,0,2,0.517300601913242,1.0,0,1.0,1.0,32765.0,8000.0,0,3.0,1,1,0
0,0,0,0,1,3,0.461226892500798,1.0,1,0.0,0.0,32765.0,12000.0,1,0.0,0,0,1
1,0,0,0,2,0,0.526753155719244,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.689112417284856,1.0,0,1.0,1.0,10238.0,12000.0,0,3.0,1,1,0
2,1,0,2,0,3,0.51038152684021,1.0,1,0.0,0.0,10238.0,15000.0,0,2.0,0,5,0
1,1,0,1,2,0,0.576592430301213,0.0,1,0.0,0.0,92101.0,16000.0,0,2.0,0,0,1
3,0,0,3,1,2,0.543162556512461,1.0,0,0.0,0.0,10238.0,16000.0,0,0.0,0,0,0
1,0,0,1,0,3,0.535106388776301,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,1,1
0,0,0,0,0,3,0.371996621236073,1.0,0,0.0,0.0,32765.0,13000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.291594811098864,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,2,0,3,0.577339089312776,1.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,2,0
0,1,1,0,0,1,0.267472069997435,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,0,1,1,0.20843385185415,1.0,1,0.0,1.0,10238.0,17000.0,0,0.0,0,0,1
2,1,0,0,2,2,0.746538618936177,1.0,1,1.0,1.0,32765.0,9000.0,0,0.0,0,0,1
2,0,1,1,0,2,0.616289338575794,1.0,0,0.0,1.0,10238.0,15000.0,0,3.0,0,2,0
1,0,0,0,0,3,0.46910154176512,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
1,0,0,0,1,3,0.508146170149761,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,0,0,3,0.374698515786214,0.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.41922082735506,0.0,1,0.0,0.0,10238.0,20000.0,0,1.0,1,2,1
2,0,0,1,0,0,0.488417882781716,1.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,1,0
3,0,0,1,0,2,0.560867815164073,1.0,1,1.0,0.0,10238.0,15000.0,1,0.0,0,0,0
0,0,1,0,0,3,0.48262916693674,0.0,1,0.0,0.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,1,0,1,0.3505254148618,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,1,1,1
0,1,0,0,1,1,0.31553455767664,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,2,0.469351462856076,1.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,0
0,1,0,0,1,3,0.397924048195759,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
3,0,0,2,0,2,0.670372760535088,1.0,1,1.0,0.0,10238.0,14000.0,0,4.0,0,0,0
1,1,0,0,1,1,0.41215124533451,0.0,1,0.0,1.0,10238.0,8000.0,0,0.0,0,0,1
3,0,0,1,2,2,0.544831821214847,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
2,1,0,2,1,3,0.439565826989123,1.0,1,0.0,0.0,10238.0,15000.0,0,2.0,0,5,0
0,0,0,0,1,1,0.329359335087078,0.0,1,0.0,1.0,32765.0,13000.0,0,0.0,0,0,1
0,1,0,0,0,0,0.477831597489933,1.0,1,1.0,0.0,10238.0,13000.0,0,0.0,0,0,1
3,0,0,1,1,0,0.526753155719244,0.0,1,0.0,0.0,32765.0,12000.0,0,2.0,1,0,1
0,0,1,0,0,3,0.420901362752,0.0,0,0.0,1.0,32765.0,8000.0,0,0.0,0,0,0
0,0,0,0,1,1,0.393030439407516,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.631520130337115,1.0,1,1.0,1.0,10238.0,7000.0,0,1.0,0,2,0
1,0,0,1,0,0,0.526753155719244,1.0,1,1.0,0.0,10238.0,14000.0,0,1.0,0,2,0
3,0,0,1,2,2,0.58121959042226,0.0,1,1.0,1.0,32765.0,9000.0,0,4.0,1,0,1
3,1,0,0,2,2,0.714067505448975,1.0,0,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.24240036116679,1.0,1,1.0,0.0,10238.0,11000.0,0,0.0,0,0,1
0,1,0,0,2,0,0.381339618021472,1.0,0,1.0,1.0,10238.0,6000.0,0,0.0,0,0,0
0,1,0,0,2,3,0.509842694997885,1.0,1,0.0,0.0,10238.0,19000.0,1,0.0,0,0,1
1,1,0,1,2,0,0.526753155719244,0.0,1,1.0,0.0,32765.0,12000.0,0,1.0,1,0,1
3,1,0,1,0,2,0.620280698586445,1.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,1,0
3,0,0,1,2,2,0.914116858973209,1.0,1,1.0,1.0,10238.0,7000.0,0,0.0,0,0,0
0,1,0,0,1,1,0.613256837699841,0.0,0,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.635362889820098,1.0,0,1.0,1.0,32765.0,8000.0,0,7.0,3,1,0
1,1,0,1,0,3,0.366996157363832,0.0,1,1.0,0.0,10238.0,12000.0,0,1.0,0,4,1
0,0,0,0,1,3,0.504354815957186,1.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
2,0,0,0,0,2,0.640130006956145,1.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.451972744549676,1.0,1,0.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,0,1,0,1,3,0.425519454306214,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
3,1,0,3,0,2,0.773160163677619,1.0,1,1.0,1.0,32765.0,8000.0,1,10.0,2,4,0
2,0,0,2,2,0,0.645416795428705,0.0,1,1.0,1.0,10238.0,13000.0,0,3.0,2,1,0
0,0,0,0,1,3,0.51073313650642,1.0,1,1.0,1.0,10238.0,7000.0,0,0.0,0,0,1
1,0,0,1,0,0,0.600114713077603,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,0
3,1,0,1,1,2,0.670803382024744,1.0,0,1.0,0.0,10238.0,13000.0,0,4.0,0,2,0
0,0,0,0,2,3,0.543260115828627,0.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.381484330320645,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
3,0,0,1,2,2,0.616001751836031,1.0,0,0.0,1.0,32765.0,9000.0,0,0.0,0,0,0
1,1,0,0,2,2,0.530523292063149,1.0,0,1.0,0.0,10238.0,12000.0,0,0.0,0,0,0
0,1,1,0,1,1,0.309790447107893,1.0,1,0.0,0.0,32765.0,10000.0,0,0.0,0,0,1
1,1,0,1,2,0,0.583811179190119,1.0,1,1.0,1.0,32765.0,11000.0,0,0.0,1,0,0
0,0,0,0,0,1,0.333622141622043,0.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
0,1,0,0,2,0,0.29640628282378,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
2,0,0,2,0,2,0.561554377080833,1.0,0,1.0,1.0,10238.0,13000.0,0,0.0,0,1,0
2,1,0,1,2,2,0.662174150432249,1.0,0,0.0,1.0,10238.0,13000.0,0,1.0,0,1,0
3,1,1,3,2,2,0.616177297515449,1.0,0,1.0,1.0,92101.0,10000.0,0,8.0,1,8,0
2,0,0,0,2,2,0.564082469582534,1.0,0,1.0,1.0,32765.0,6000.0,1,0.0,0,0,0
0,0,0,0,0,1,0.3499147461715375,0.0,1,0.0,0.0,92101.0,12000.0,0,0.0,0,0,1
1,1,1,1,2,0,0.444152371008717,1.0,1,0.0,1.0,32765.0,11000.0,0,4.0,0,1,1
2,1,0,2,0,2,0.541610107404092,1.0,0,1.0,1.0,32765.0,9000.0,0,4.0,1,3,0
3,1,0,3,2,2,0.597526257555026,1.0,0,0.0,1.0,32765.0,10000.0,0,13.0,0,1,0
0,1,1,0,0,3,0.431934300248274,1.0,1,1.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,0,1,1,0.365537888676716,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.539131853828869,1.0,1,0.0,0.0,10238.0,13000.0,0,3.0,0,1,0
0,0,1,0,0,0,0.672215789046981,1.0,0,0.0,0.0,32765.0,17000.0,0,0.0,0,0,0
0,1,0,0,1,1,0.246950516042272,0.0,1,0.0,1.0,10238.0,9000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.712907284503802,1.0,1,1.0,1.0,10238.0,12000.0,0,5.0,0,7,0
1,0,0,0,2,3,0.325464155782813,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,0,0,0,1,3,0.521871913434752,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
3,0,0,3,1,0,0.595774680309274,1.0,1,0.0,1.0,10238.0,8000.0,0,3.0,1,3,0
2,0,0,0,2,2,0.512235099433632,1.0,1,1.0,1.0,32765.0,12000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.365861099804632,0.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
3,1,0,2,1,0,0.55716268889812,0.0,1,1.0,1.0,10238.0,12000.0,0,3.0,2,3,0
1,1,0,1,2,0,0.477846294121611,0.0,1,1.0,1.0,32765.0,7000.0,0,6.0,2,3,1
1,0,0,1,0,0,0.526753155719244,0.0,1,0.0,0.0,92101.0,13000.0,0,1.0,0,0,0
2,1,0,2,1,3,0.431242179025551,1.0,1,0.0,1.0,10238.0,13000.0,0,5.0,1,2,0
1,1,0,1,1,1,0.468661136179667,1.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,2,1
0,0,0,0,2,2,0.57359984142334,1.0,0,1.0,1.0,32765.0,11000.0,0,0.0,0,0,0
3,1,0,3,0,0,0.707410723375504,1.0,0,1.0,1.0,10238.0,13000.0,0,3.0,1,3,0
0,1,1,0,0,0,0.40311874782273,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.523605145257519,1.0,0,1.0,0.0,10238.0,11000.0,0,7.0,1,6,0
2,1,0,0,2,2,0.604606834973413,1.0,1,1.0,1.0,10238.0,7000.0,0,0.0,0,0,1
3,1,0,0,1,1,0.278348824338808,0.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.425893264870613,0.0,1,1.0,0.0,10238.0,10000.0,0,0.0,0,0,1
2,1,0,2,0,0,0.507474671177329,1.0,0,0.0,1.0,32765.0,6000.0,0,6.0,2,2,0
2,1,0,2,2,2,0.626302284930829,1.0,1,1.0,1.0,32765.0,8000.0,0,7.0,2,3,1
2,1,0,2,0,2,0.574171972766689,0.0,0,1.0,1.0,32765.0,7000.0,0,6.0,1,6,1
0,0,0,0,0,1,0.479850125153969,0.0,1,0.0,1.0,10238.0,14000.0,1,0.0,0,0,1
3,1,0,1,0,0,0.549993867834324,1.0,1,1.0,1.0,32765.0,9000.0,0,3.0,1,1,0
3,1,0,2,0,0,0.71977006503608,1.0,1,1.0,0.0,10238.0,15000.0,0,1.0,0,3,0
2,0,0,1,2,2,0.557175843514754,1.0,1,0.0,0.0,10238.0,14000.0,0,1.0,0,0,0
3,1,0,3,2,2,0.621552006242182,1.0,0,1.0,1.0,32765.0,8000.0,0,10.0,0,2,0
1,1,0,0,0,1,0.349790091169681,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.235802981857925,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,1,2,3,0.44958863103794,0.0,1,0.0,1.0,10238.0,12000.0,1,0.0,0,1,1
1,1,0,0,0,0,0.403384627437448,0.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
3,0,0,3,0,2,0.706425555900417,1.0,0,0.0,1.0,21217.0,15000.0,0,0.0,0,1,1
2,1,0,2,0,3,0.431242179025551,1.0,1,0.0,0.0,10238.0,12000.0,0,5.0,0,7,0
0,0,0,0,1,1,0.438224061994371,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
3,0,0,1,2,2,0.629762493798937,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
2,0,0,2,2,2,0.775494813369627,0.0,0,0.0,1.0,10238.0,14000.0,0,3.0,0,1,0
0,0,0,0,1,1,0.421430059087183,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,0,0,0,0,0,0.475772489007159,1.0,0,0.0,1.0,10238.0,13000.0,0,0.0,0,0,0
2,0,0,0,0,1,0.401298830773672,0.0,0,0.0,1.0,32765.0,9000.0,0,0.0,0,0,0
2,0,0,0,2,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,13000.0,0,0.0,0,0,0
1,1,0,1,2,0,0.683451172126442,0.0,1,0.0,0.0,10238.0,15000.0,0,2.0,1,0,0
