ID,Name,Work,AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,SALARY,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
243634,N1694,CTU,16-25,male,majority,0-9y,university,middle class,0.49908589506675,,1.0,before 2015,0.0,0.0,10238.0,,sedan,0.0,0,0,1
468259,N1695,CTU,16-25,male,majority,0-9y,high school,middle class,,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
508925,N1696,CTU,16-25,female,majority,0-9y,high school,poverty,0.472419511279381,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
477198,N1697,CTU,16-25,male,majority,0-9y,none,poverty,0.265255675128123,,0.0,before 2015,0.0,0.0,92101.0,14000.0,sedan,0.0,0,0,1
971241,N1698,CTU,26-39,female,majority,10-19y,university,upper class,0.617575991169887,,1.0,after 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,1,0,0
38261,N1699,CTU,65+,male,majority,20-29y,high school,middle class,0.430824742440832,,1.0,after 2015,1.0,1.0,32765.0,5000.0,sedan,9.0,2,0,0
196960,N1700,CTU,26-39,female,majority,0-9y,none,working class,0.380538114549773,,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
576583,N1701,CTU,26-39,female,majority,0-9y,high school,working class,0.395930988823429,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
472205,N1702,CTU,40-64,female,majority,20-29y,university,upper class,,,1.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,3.0,1,0,0
968469,N1703,CTU,65+,male,majority,20-29y,high school,upper class,0.561443567439167,,1.0,after 2015,1.0,1.0,32765.0,8000.0,sedan,8.0,0,2,0
288419,N1704,CTU,65+,female,majority,30y+,university,upper class,0.533677082972776,,1.0,after 2015,1.0,1.0,10238.0,7000.0,sedan,2.0,0,6,0
253649,N1705,CTU,40-64,male,majority,10-19y,university,upper class,0.487615290248395,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,2,0
7893,N1706,CTU,40-64,female,majority,10-19y,none,working class,0.185333614760667,,1.0,after 2015,0.0,1.0,32765.0,14000.0,sedan,0.0,0,0,0
904196,N1707,CTU,40-64,male,minority,10-19y,university,upper class,0.606264956171182,,1.0,after 2015,1.0,1.0,92101.0,,sedan,0.0,0,0,0
546446,N1708,CTU,65+,female,majority,0-9y,university,upper class,,,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
998986,N1709,CTU,16-25,male,majority,0-9y,university,working class,0.408590236096529,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
757742,N1710,CTU,16-25,male,majority,0-9y,high school,middle class,0.624980916879233,,1.0,after 2015,0.0,0.0,10238.0,18000.0,sedan,0.0,0,0,0
832177,N1711,CTU,65+,female,majority,0-9y,high school,upper class,0.609543198940957,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
156807,N1712,CTU,65+,male,majority,20-29y,university,upper class,0.646529726494281,,1.0,before 2015,1.0,1.0,10238.0,6000.0,sedan,3.0,1,5,0
734041,N1713,CTU,40-64,male,majority,10-19y,university,upper class,0.728198811325319,,0.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,1.0,0,2,0
524160,N1714,CTU,40-64,female,minority,20-29y,none,middle class,0.426612932884759,,0.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,9.0,0,1,0
386225,N1715,CTU,16-25,female,majority,0-9y,high school,upper class,0.469351462856076,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,0.0,0,0,0
883104,N1716,CTU,40-64,female,majority,20-29y,university,upper class,0.687492800842938,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sports car,2.0,0,5,0
323571,N1717,CTU,26-39,female,majority,10-19y,none,poverty,0.52252199778676,,0.0,before 2015,0.0,0.0,10238.0,,sedan,1.0,0,0,1
727175,N1718,CTU,65+,female,minority,10-19y,high school,upper class,0.635326973420182,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
891890,N1719,CTU,16-25,female,majority,0-9y,none,poverty,0.350758625991711,,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,0.0,0,0,0
195034,N1720,CTU,26-39,female,majority,10-19y,none,working class,0.44868825104384,,0.0,before 2015,0.0,1.0,92101.0,13000.0,sedan,0.0,0,1,1
499069,N1721,CTU,16-25,female,majority,0-9y,high school,middle class,0.27763044365385,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sports car,0.0,0,0,0
135363,N1722,CTU,26-39,female,majority,10-19y,high school,poverty,0.383614080422731,,0.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,1.0,0,0,0
745958,N1723,CTU,40-64,female,majority,20-29y,high school,middle class,0.546199461215466,,0.0,before 2015,0.0,0.0,10238.0,9000.0,sedan,4.0,0,4,0
368197,N1724,CTU,16-25,male,majority,0-9y,high school,working class,0.361331858132949,,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
434797,N1725,CTU,16-25,male,minority,0-9y,none,poverty,0.227553683666977,,0.0,before 2015,0.0,1.0,32765.0,10000.0,sports car,0.0,0,0,1
354302,N1726,CTU,26-39,female,majority,10-19y,none,working class,0.686794998371488,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
959292,N1727,CTU,65+,female,majority,10-19y,university,upper class,0.666940244836433,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,2.0,0,2,0
335156,N1728,CTU,26-39,female,majority,10-19y,high school,working class,0.350068521136173,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,1.0,0,0,0
556971,N1729,CTU,26-39,male,majority,10-19y,university,upper class,0.562059267616016,,1.0,after 2015,1.0,1.0,32765.0,8000.0,sedan,1.0,1,0,0
451148,N1730,CTU,65+,female,minority,20-29y,high school,upper class,0.662438280206875,,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,3.0,1,0,0
541074,N1731,CTU,26-39,male,majority,10-19y,high school,working class,0.505918230032011,,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,1,0,0
593578,N1732,CTU,16-25,female,minority,0-9y,none,poverty,0.245739917652543,,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
927572,N1733,CTU,40-64,male,majority,20-29y,high school,upper class,0.651477710511537,,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,9.0,2,0,0
370627,N1734,CTU,16-25,female,majority,0-9y,university,working class,0.377144187427757,,1.0,after 2015,0.0,0.0,32765.0,,sedan,0.0,0,0,0
600608,N1735,CTU,16-25,male,majority,0-9y,high school,middle class,0.384055426235635,,0.0,before 2015,0.0,0.0,21217.0,17000.0,sedan,0.0,0,0,1
773054,N1736,CTU,65+,female,majority,30y+,university,upper class,0.515277493202454,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,2.0,1,2,0
326697,N1737,CTU,16-25,male,majority,0-9y,high school,poverty,,,0.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,1
148284,N1738,CTU,40-64,male,majority,10-19y,university,upper class,0.605677160416029,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,1.0,0,2,1
483232,N1739,CTU,40-64,male,majority,20-29y,university,upper class,0.608174518804315,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,7.0,0,1,0
752775,N1740,CTU,40-64,male,majority,0-9y,university,upper class,0.6377499969959,,1.0,before 2015,0.0,1.0,32765.0,,sedan,0.0,0,0,1
317412,N1741,CTU,26-39,male,majority,10-19y,university,upper class,,,1.0,before 2015,1.0,0.0,32765.0,11000.0,sedan,5.0,0,0,0
694920,N1742,CTU,40-64,female,majority,20-29y,university,upper class,0.481233804932597,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,5.0,0,1,0
845494,N1743,CTU,26-39,female,majority,10-19y,university,middle class,0.567129694826113,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,1,0,0
922147,N1744,CTU,26-39,female,minority,10-19y,university,middle class,0.657545056837352,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,1,0
394677,N1745,CTU,26-39,female,majority,10-19y,university,middle class,0.463334116502099,,0.0,after 2015,0.0,0.0,32765.0,11000.0,sedan,2.0,0,1,0
831133,N1746,CTU,65+,male,majority,30y+,university,upper class,0.409901579695139,,1.0,before 2015,1.0,1.0,92101.0,10000.0,sedan,6.0,0,0,0
458721,N1747,CTU,26-39,female,majority,0-9y,university,middle class,0.623790076937562,,0.0,before 2015,0.0,1.0,92101.0,8000.0,sedan,0.0,0,0,1
981386,N1748,CTU,26-39,female,majority,10-19y,high school,middle class,0.681148113652142,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
42168,N1749,CTU,16-25,female,majority,0-9y,high school,working class,0.501371361401616,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
902925,N1750,CTU,16-25,male,majority,0-9y,none,poverty,0.196580683690525,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
75332,N1751,CTU,65+,male,majority,30y+,high school,upper class,0.575560210875155,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,5.0,1,1,0
789201,N1752,CTU,16-25,female,majority,0-9y,high school,working class,0.471538023695564,,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
332784,N1753,CTU,26-39,female,minority,10-19y,high school,middle class,0.586136060448377,,1.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,1.0,0,1,0
861839,N1754,CTU,26-39,male,majority,10-19y,university,upper class,0.675440697430034,,1.0,after 2015,0.0,1.0,32765.0,,sedan,3.0,0,1,1
249673,N1755,CTU,40-64,male,majority,0-9y,high school,upper class,0.620730792787698,,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,1
56947,N1756,CTU,40-64,male,majority,20-29y,university,upper class,0.565053327150278,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sports car,2.0,2,6,0
668061,N1757,CTU,65+,female,majority,0-9y,university,upper class,0.740323305636457,,1.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,0
277229,N1758,CTU,40-64,male,majority,10-19y,university,middle class,0.580471751579432,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,2,2,0
210131,N1759,CTU,40-64,male,majority,10-19y,high school,middle class,,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sports car,3.0,1,1,0
325888,N1760,CTU,40-64,male,majority,20-29y,high school,working class,0.470466593690426,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,6.0,2,4,0
87330,N1761,CTU,65+,female,majority,30y+,university,upper class,0.684308400119189,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,2,0,0
850125,N1762,CTU,40-64,male,majority,10-19y,university,upper class,0.551593304376403,,1.0,after 2015,1.0,0.0,10238.0,13000.0,sedan,1.0,0,1,0
318800,N1763,CTU,16-25,male,majority,0-9y,none,working class,0.454092670759921,,0.0,before 2015,0.0,0.0,10238.0,9000.0,sedan,0.0,0,0,1
914600,N1764,CTU,40-64,female,majority,20-29y,university,upper class,0.664189101562023,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,0,3,0
383237,N1765,CTU,16-25,male,majority,0-9y,none,poverty,0.310847581328962,,1.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,1
397421,N1766,CTU,16-25,female,majority,0-9y,high school,poverty,,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
146453,N1767,CTU,65+,male,majority,10-19y,university,upper class,0.597851084427773,,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,0,1,0
954268,N1768,CTU,40-64,male,minority,20-29y,university,upper class,0.504569891672721,,1.0,after 2015,1.0,1.0,32765.0,7000.0,sedan,4.0,1,0,0
867300,N1769,CTU,65+,male,majority,0-9y,university,upper class,0.518345082718947,,1.0,after 2015,0.0,0.0,92101.0,,sedan,0.0,0,0,0
250336,N1770,CTU,40-64,female,majority,20-29y,university,upper class,0.583295836533158,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
8316,N1771,CTU,40-64,male,minority,10-19y,high school,upper class,0.720087446042861,,1.0,before 2015,1.0,1.0,92101.0,12000.0,sedan,1.0,0,2,0
887384,N1772,CTU,26-39,female,majority,10-19y,high school,poverty,0.600246529242425,,0.0,before 2015,1.0,0.0,10238.0,7000.0,sedan,3.0,0,3,0
579169,N1773,CTU,26-39,male,majority,10-19y,none,middle class,0.49770889996683,,1.0,before 2015,1.0,1.0,32765.0,11000.0,sports car,2.0,1,0,1
735228,N1774,CTU,16-25,female,minority,0-9y,none,poverty,,,0.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
646884,N1775,CTU,65+,male,majority,30y+,university,upper class,,,1.0,after 2015,0.0,1.0,32765.0,7000.0,sedan,13.0,1,2,0
227345,N1776,CTU,16-25,male,majority,0-9y,high school,working class,,,0.0,before 2015,0.0,0.0,32765.0,14000.0,sedan,0.0,0,0,1
578045,N1777,CTU,65+,male,majority,20-29y,university,upper class,0.314459983446986,,1.0,after 2015,1.0,1.0,92101.0,10000.0,sedan,4.0,1,7,0
695132,N1778,CTU,16-25,female,majority,0-9y,university,working class,0.31616646183497,,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
442801,N1779,CTU,16-25,female,majority,0-9y,high school,poverty,0.308220439831087,,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
83419,N1780,CTU,26-39,female,majority,0-9y,high school,middle class,0.58225551432389,,1.0,after 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
266664,N1781,CTU,40-64,male,majority,0-9y,none,working class,0.323098655529441,,0.0,before 2015,1.0,1.0,10238.0,6000.0,sedan,0.0,0,0,1
48467,N1782,CTU,40-64,male,majority,20-29y,none,middle class,0.527267713434882,,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,5.0,0,5,0
956725,N1783,CTU,16-25,male,majority,0-9y,university,upper class,0.738736584802643,,1.0,before 2015,1.0,0.0,10238.0,11000.0,sedan,0.0,0,0,1
59488,N1784,CTU,40-64,male,minority,20-29y,university,upper class,0.562876617681973,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sports car,1.0,0,3,0
513565,N1785,CTU,16-25,female,majority,0-9y,high school,working class,0.657804052055844,,1.0,before 2015,0.0,0.0,32765.0,14000.0,sedan,0.0,0,0,1
855822,N1786,CTU,16-25,male,majority,0-9y,none,poverty,0.513570269499149,,0.0,before 2015,0.0,0.0,10238.0,9000.0,sedan,0.0,0,0,1
493576,N1787,CTU,26-39,female,minority,0-9y,high school,middle class,0.480974253684955,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
854084,N1788,CTU,26-39,male,majority,0-9y,high school,middle class,0.497444785652782,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
477066,N1789,CTU,16-25,male,majority,0-9y,university,middle class,0.54217669162231,,1.0,before 2015,0.0,1.0,32765.0,7000.0,sedan,0.0,0,0,0
468466,N1790,CTU,16-25,male,majority,0-9y,high school,poverty,0.354728553980447,,0.0,before 2015,0.0,1.0,32765.0,9000.0,sedan,0.0,0,0,1
880743,N1791,CTU,26-39,female,majority,10-19y,university,working class,0.288166467239542,,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,3.0,1,2,0
407928,N1792,CTU,65+,male,majority,10-19y,high school,upper class,0.445405568600344,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,1.0,0,2,0
394404,N1793,CTU,40-64,male,majority,20-29y,university,upper class,0.550364727791666,,1.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,5.0,0,3,0
910818,N1794,CTU,26-39,male,majority,10-19y,none,working class,0.425060173358846,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,1,0
368162,N1795,CTU,40-64,female,majority,20-29y,university,upper class,0.621655142794875,,1.0,after 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,2,0,0
92996,N1796,CTU,16-25,female,majority,0-9y,university,middle class,0.522834109859868,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
593823,N1797,CTU,65+,male,majority,30y+,university,upper class,0.693180034706896,,1.0,after 2015,0.0,0.0,10238.0,14000.0,sedan,4.0,0,1,0
573601,N1798,CTU,40-64,female,majority,20-29y,high school,middle class,0.622640063013135,,1.0,after 2015,1.0,0.0,32765.0,10000.0,sedan,5.0,0,1,0
391636,N1799,CTU,65+,male,majority,30y+,high school,upper class,0.573968876574183,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,3.0,0,8,0
628053,N1800,CTU,40-64,female,majority,20-29y,high school,upper class,0.546686698806996,,1.0,before 2015,1.0,1.0,92101.0,8000.0,sedan,2.0,1,4,0
916342,N1801,CTU,40-64,male,majority,10-19y,university,middle class,0.570127445996026,,0.0,before 2015,1.0,1.0,10238.0,,sedan,1.0,0,3,0
875379,N1802,CTU,40-64,male,minority,20-29y,university,upper class,0.606987530020748,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,3.0,1,3,0
934637,N1803,CTU,40-64,male,majority,20-29y,university,upper class,0.722806944429971,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,5.0,0,2,0
893612,N1804,CTU,65+,female,majority,10-19y,high school,upper class,0.685495905023472,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,1,0,0
791622,N1805,CTU,26-39,female,majority,10-19y,university,working class,0.39906210472561,,1.0,before 2015,1.0,0.0,32765.0,11000.0,sedan,0.0,1,0,0
694795,N1806,CTU,65+,female,majority,10-19y,university,upper class,0.591098915187335,,0.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,1.0,0,1,0
808517,N1807,CTU,26-39,male,majority,10-19y,high school,middle class,,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,1.0,0,0,0
126044,N1808,CTU,40-64,male,majority,20-29y,none,working class,0.491949768352711,,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,3.0,1,3,0
756176,N1809,CTU,40-64,male,majority,20-29y,high school,upper class,0.543038430373391,,1.0,after 2015,1.0,1.0,10238.0,,sports car,6.0,1,4,0
821932,N1810,CTU,65+,female,minority,30y+,university,upper class,,,1.0,before 2015,1.0,1.0,32765.0,5000.0,sedan,4.0,3,1,0
262122,N1811,CTU,65+,female,majority,20-29y,none,upper class,0.388329412639846,,1.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,1.0,0,1,0
775902,N1812,CTU,26-39,male,majority,10-19y,university,working class,0.498053808328081,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,0,0,0
129481,N1813,CTU,65+,male,minority,30y+,university,upper class,0.606835028756197,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,5.0,0,4,0
797033,N1814,CTU,40-64,male,minority,20-29y,high school,middle class,0.606733419928911,,1.0,before 2015,1.0,1.0,10238.0,,sedan,3.0,1,2,0
353598,N1815,CTU,26-39,female,majority,10-19y,high school,middle class,,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,0,2,0
308876,N1816,CTU,40-64,female,majority,10-19y,university,upper class,,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,1,0,0
834997,N1817,CTU,26-39,male,majority,10-19y,university,upper class,0.504391532474273,,0.0,before 2015,1.0,0.0,32765.0,10000.0,sedan,2.0,0,2,1
514623,N1818,CTU,26-39,male,majority,0-9y,none,working class,,,0.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,0.0,0,0,1
107940,N1819,CTU,65+,female,majority,30y+,university,upper class,0.545223413807272,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,3.0,0,5,0
858675,N1820,CTU,16-25,female,majority,0-9y,none,poverty,0.371980700518117,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
505481,N1821,CTU,40-64,female,majority,10-19y,none,poverty,,,1.0,before 2015,1.0,1.0,92101.0,8000.0,sedan,1.0,0,0,0
594904,N1822,CTU,26-39,female,majority,0-9y,high school,working class,0.472675173693256,,0.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,1
747580,N1823,CTU,16-25,female,majority,0-9y,high school,poverty,0.326028899311334,,0.0,before 2015,1.0,0.0,10238.0,19000.0,sedan,0.0,0,0,1
332700,N1824,CTU,40-64,female,majority,20-29y,university,upper class,0.52986496238527,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,1,0
976369,N1825,CTU,40-64,female,majority,20-29y,none,middle class,0.394017847272609,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,3.0,0,0,0
679730,N1826,CTU,16-25,female,majority,0-9y,high school,poverty,0.440439669560236,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,1
432058,N1827,CTU,40-64,male,majority,10-19y,university,middle class,0.608056074069057,,1.0,after 2015,0.0,1.0,32765.0,9000.0,sedan,0.0,0,3,0
740498,N1828,CTU,16-25,male,majority,0-9y,high school,poverty,0.215727826408822,,0.0,before 2015,0.0,0.0,32765.0,10000.0,sedan,0.0,0,0,1
801283,N1829,CTU,16-25,female,majority,0-9y,university,working class,0.327590824457575,,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
539616,N1830,CTU,26-39,female,majority,0-9y,none,poverty,0.317697371161015,,1.0,before 2015,0.0,0.0,32765.0,,sedan,0.0,0,0,0
620447,N1831,CTU,26-39,female,majority,10-19y,university,upper class,0.776455439078281,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,1,1,0
772315,N1832,CTU,40-64,female,majority,20-29y,university,upper class,0.545443744608212,,1.0,before 2015,0.0,0.0,10238.0,11000.0,sedan,1.0,0,2,0
805314,N1833,CTU,16-25,male,majority,0-9y,none,poverty,0.326987708777519,,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,1
622295,N1834,CTU,26-39,female,majority,0-9y,high school,middle class,0.492818136336542,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
769923,N1835,CTU,65+,female,majority,30y+,high school,upper class,0.629984804474074,,0.0,after 2015,0.0,1.0,10238.0,15000.0,sedan,2.0,0,4,0
761062,N1836,CTU,40-64,female,majority,10-19y,high school,middle class,0.544752177758647,,0.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,2.0,0,0,0
602588,N1837,CTU,26-39,female,majority,10-19y,none,poverty,0.39426501494287,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,1,0
83737,N1838,CTU,40-64,female,minority,20-29y,none,working class,0.418304856510567,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,0,0
543924,N1839,CTU,26-39,male,majority,10-19y,university,upper class,0.764690099764835,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sports car,1.0,0,2,1
596744,N1840,CTU,40-64,female,majority,0-9y,university,upper class,0.696601033727147,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,0
240384,N1841,CTU,40-64,male,majority,20-29y,high school,upper class,0.632199384963475,,1.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,2.0,0,2,0
846855,N1842,CTU,40-64,female,minority,10-19y,university,upper class,0.603163237095891,,1.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,2.0,0,0,0
69212,N1843,CTU,40-64,male,majority,10-19y,university,upper class,0.524521128528536,,1.0,before 2015,1.0,1.0,32765.0,,sedan,3.0,0,0,1
5949,N1844,CTU,16-25,female,majority,0-9y,high school,middle class,0.508764421957308,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,1
764054,N1845,CTU,40-64,male,majority,20-29y,none,upper class,,,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,2.0,2,2,0
501875,N1846,CTU,26-39,female,minority,10-19y,high school,middle class,0.547843212501107,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,1,1
196456,N1847,CTU,40-64,male,majority,20-29y,none,poverty,0.407000530740017,,0.0,before 2015,0.0,1.0,32765.0,9000.0,sedan,8.0,3,4,1
